,customer_id,customer_last_name,customer_district,customer_city,customer_country,category_name,release_year,rating,language,cluster
15525,159.0,Hawkins,North Austria,Linz,Austria,Classics,2006,NC-17,English             ,1879
15526,45.0,Phillips,Antofagasta,Antofagasta,Chile,Classics,2006,NC-17,English             ,1979
15527,499.0,Outlaw,Apulia,Brindisi,Italy,Classics,2006,NC-17,English             ,1091
15528,396.0,Shanks,Saitama,Iwatsuki,Japan,Classics,2006,NC-17,English             ,1503
15529,377.0,Fortner,Kermanshah,Kermanshah,Iran,Classics,2006,NC-17,English             ,847
15530,115.0,Harrison,Mxico,Nezahualcyotl,Mexico,Classics,2006,NC-17,English             ,1507
15531,198.0,Kelley,Ondo & Ekiti,Ikerre,Nigeria,Classics,2006,NC-17,English             ,1074
15532,286.0,Lucas,Oyo & Osun,Effon-Alaiye,Nigeria,Classics,2006,NC-17,English             ,237
15533,245.0,Day,Kyonggi,Uijongbu,South Korea,Classics,2006,NC-17,English             ,583
15534,492.0,Kraus,West Bengali,Kanchrapara,India,Classics,2006,NC-17,English             ,1540
15535,75.0,Sanders,Changhwa,Changhwa,Taiwan,Classics,2006,NC-17,English             ,1091
15536,56.0,Cook,Tahiti,Papeete,French Polynesia,Classics,2006,NC-17,English             ,227
15537,266.0,Herrera,Salzburg,Salzburg,Austria,Classics,2006,NC-17,English             ,227
15538,392.0,Douglass,Addis Abeba,Addis Abeba,Ethiopia,Classics,2006,NC-17,English             ,1592
15539,406.0,Runyon,St Thomas,Charlotte Amalie,"Virgin Islands, U.S.",Classics,2006,NC-17,English             ,557
15540,14.0,White,California,Citrus Heights,United States,Classics,2006,NC-17,English             ,1979
15541,129.0,Porter,Shandong,Liaocheng,China,Classics,2006,NC-17,English             ,463
15542,230.0,George,Botosani,Botosani,Romania,Classics,2006,NC-17,English             ,623
15543,578.0,Lumpkin,Campeche,Carmen,Mexico,Classics,2006,NC-17,English             ,623
15544,438.0,Lovelace,Copperbelt,Kitwe,Zambia,Foreign,2006,PG-13,English             ,144
15545,469.0,Bull,Galicia,Ourense (Orense),Spain,Foreign,2006,PG-13,English             ,408
15546,222.0,Hansen,Jaroslavl,Jaroslavl,Russian Federation,Foreign,2006,PG-13,English             ,327
15547,437.0,Neumann,La Romana,La Romana,Dominican Republic,Foreign,2006,PG-13,English             ,826
15548,362.0,Barfield,Par,Belm,Brazil,Foreign,2006,PG-13,English             ,1377
15549,71.0,James,Eastern Visayas,Baybay,Philippines,Foreign,2006,PG-13,English             ,1977
15550,407.0,Ratcliff,North West,Rustenburg,South Africa,Foreign,2006,PG-13,English             ,1198
15551,361.0,Lawton,Centre,Yaound,Cameroon,Foreign,2006,PG-13,English             ,1143
15552,22.0,Rodriguez,Rabat-Sal-Zammour-Z,Sal,Morocco,Foreign,2006,PG-13,English             ,948
15553,142.0,Burns,Scotland,Dundee,United Kingdom,Foreign,2006,PG-13,English             ,1377
15554,139.0,Dixon,Ynlin,Touliu,Taiwan,Foreign,2006,PG-13,English             ,1054
15555,206.0,Vasquez,Santa Catarina,Blumenau,Brazil,Foreign,2006,PG-13,English             ,1141
15556,262.0,Davidson,Manab,Portoviejo,Ecuador,Foreign,2006,PG-13,English             ,785
15557,261.0,Byrd,Cagayan Valley,Tuguegarao,Philippines,Foreign,2006,PG-13,English             ,1533
15558,524.0,Ely,West Java,Purwakarta,Indonesia,Foreign,2006,PG-13,English             ,37
15559,86.0,Long,Songkhla,Songkhla,Thailand,Foreign,2006,PG-13,English             ,1396
15560,556.0,Gruber,England,Southport,United Kingdom,Foreign,2006,PG-13,English             ,1377
15561,536.0,Churchill,Kang-won,Tonghae,South Korea,Foreign,2006,PG-13,English             ,785
15562,248.0,Bowman,Florida,Tallahassee,United States,Sci-Fi,2006,PG-13,English             ,1817
15563,141.0,Reyes,Hiroshima,Fukuyama,Japan,Sci-Fi,2006,PG-13,English             ,735
15564,578.0,Lumpkin,Campeche,Carmen,Mexico,Sci-Fi,2006,PG-13,English             ,4
15565,285.0,Mckinney,Shiga,Otsu,Japan,Sci-Fi,2006,PG-13,English             ,396
15566,380.0,Brinson,Slaskie,Tychy,Poland,Sci-Fi,2006,PG-13,English             ,766
15567,251.0,Brewer,Anhalt Sachsen,Halle/Saale,Germany,Sci-Fi,2006,PG-13,English             ,1000
15568,116.0,Gibson,Central Java,Pemalang,Indonesia,Sci-Fi,2006,PG-13,English             ,523
15569,522.0,Havens,Southern Tagalog,Santa Rosa,Philippines,Sci-Fi,2006,PG-13,English             ,768
15570,376.0,Gaither,Kurgan,Kurgan,Russian Federation,Sci-Fi,2006,PG-13,English             ,523
15571,251.0,Brewer,Anhalt Sachsen,Halle/Saale,Germany,Sci-Fi,2006,PG-13,English             ,1000
15572,468.0,Cary,Karnataka,Bijapur,India,Sci-Fi,2006,PG-13,English             ,65
15573,69.0,Gray,Bchar,Bchar,Algeria,Sci-Fi,2006,PG-13,English             ,969
15574,369.0,Wheat,Chihuahua,Jurez,Mexico,Sci-Fi,2006,PG-13,English             ,1430
15575,280.0,Barrett,Ondo & Ekiti,Owo,Nigeria,Sci-Fi,2006,PG-13,English             ,1241
15576,510.0,Easter,Volgograd,Kamyin,Russian Federation,Sci-Fi,2006,PG-13,English             ,1451
15577,74.0,Kelly,So Paulo,Rio Claro,Brazil,Sci-Fi,2006,PG-13,English             ,498
15578,468.0,Cary,Karnataka,Bijapur,India,Sci-Fi,2006,PG-13,English             ,65
15579,412.0,Butterfield,Punjab,Hoshiarpur,India,Sci-Fi,2006,PG-13,English             ,1260
15580,337.0,Jordon,Hiroshima,Onomichi,Japan,Sci-Fi,2006,PG-13,English             ,828
15581,379.0,Coughlin,Gujarat,Bhavnagar,India,Sci-Fi,2006,PG-13,English             ,331
15582,580.0,Grey,Central Mindanao,Iligan,Philippines,Sci-Fi,2006,PG-13,English             ,331
15583,10.0,Taylor,Esfahan,Esfahan,Iran,Sci-Fi,2006,PG-13,English             ,1430
15584,142.0,Burns,Scotland,Dundee,United Kingdom,Documentary,2006,NC-17,English             ,482
15585,155.0,Knight,Bern,Bern,Switzerland,Documentary,2006,NC-17,English             ,783
15586,178.0,Snyder,So Paulo,Santa Brbara dOeste,Brazil,Documentary,2006,NC-17,English             ,762
15587,58.0,Bell,Sarawak,Kuching,Malaysia,Documentary,2006,NC-17,English             ,864
15588,109.0,West,North West,Klerksdorp,South Africa,Documentary,2006,NC-17,English             ,1102
15589,314.0,Linton,So Paulo,Sorocaba,Brazil,Documentary,2006,NC-17,English             ,1254
15590,178.0,Snyder,So Paulo,Santa Brbara dOeste,Brazil,Documentary,2006,NC-17,English             ,762
15591,244.0,Hanson,Central Visayas,Lapu-Lapu,Philippines,Documentary,2006,NC-17,English             ,621
15592,403.0,Way,Tamil Nadu,Valparai,India,Documentary,2006,NC-17,English             ,1254
15593,16.0,Martin,England,Southend-on-Sea,United Kingdom,Documentary,2006,NC-17,English             ,482
15594,18.0,Garcia,Kaduna,Kaduna,Nigeria,Documentary,2006,NC-17,English             ,1759
15595,81.0,Henderson,Mahajanga,Mahajanga,Madagascar,Documentary,2006,NC-17,English             ,1989
15596,60.0,Bailey,Rajasthan,Jaipur,India,Documentary,2006,NC-17,English             ,1835
15597,15.0,Harris,Madhya Pradesh,Bhopal,India,Documentary,2006,NC-17,English             ,621
15598,287.0,Miles,Tamil Nadu,Tambaram,India,Documentary,2006,NC-17,English             ,1254
15599,314.0,Linton,So Paulo,Sorocaba,Brazil,Documentary,2006,NC-17,English             ,1254
15600,32.0,Lopez,Uttar Pradesh,Jhansi,India,Documentary,2006,NC-17,English             ,1291
15601,110.0,Jordan,Hubei,Enshi,China,Documentary,2006,NC-17,English             ,621
15602,242.0,Frazier,Hebei,Qinhuangdao,China,Documentary,2006,NC-17,English             ,818
15603,274.0,Jennings,Haryana,Karnal,India,Documentary,2006,NC-17,English             ,1759
15604,327.0,Thrasher,Adana,Adana,Turkey,Documentary,2006,NC-17,English             ,1855
15605,228.0,Stanley,Phnom Penh,Phnom Penh,Cambodia,Documentary,2006,NC-17,English             ,532
15606,269.0,Walters,California,Salinas,United States,Documentary,2006,NC-17,English             ,435
15607,301.0,Baughman,Kaliningrad,Kaliningrad,Russian Federation,Documentary,2006,NC-17,English             ,1632
15608,492.0,Kraus,West Bengali,Kanchrapara,India,Documentary,2006,NC-17,English             ,532
15609,296.0,Hale,Punjab,Patiala,India,Documentary,2006,NC-17,English             ,532
15610,519.0,Deluca,Gumma,Isesaki,Japan,Documentary,2006,NC-17,English             ,1096
15611,45.0,Phillips,Antofagasta,Antofagasta,Chile,Documentary,2006,NC-17,English             ,1605
15612,517.0,Mccurdy,Taipei,Chungho,Taiwan,Documentary,2006,NC-17,English             ,1102
15613,142.0,Burns,Scotland,Dundee,United Kingdom,Documentary,2006,NC-17,English             ,482
15614,297.0,Rhodes,Maharashtra,Ahmadnagar,India,Documentary,2006,NC-17,English             ,1360
15615,498.0,Sanborn,Zufar,Salala,Oman,New,2006,R,English             ,317
15616,440.0,Colby,Maharashtra,Dhule (Dhulia),India,New,2006,R,English             ,910
15617,570.0,Cromwell,Coahuila de Zaragoza,Monclova,Mexico,New,2006,R,English             ,910
15618,86.0,Long,Songkhla,Songkhla,Thailand,New,2006,R,English             ,1078
15619,309.0,Greco,Lombardia,Brescia,Italy,New,2006,R,English             ,479
15620,274.0,Jennings,Haryana,Karnal,India,New,2006,R,English             ,1913
15621,363.0,Whiting,Central,Nyeri,Kenya,Family,2006,R,English             ,1754
15622,89.0,Flores,Buenos Aires,La Plata,Argentina,Family,2006,R,English             ,829
15623,573.0,Box,Qaraghandy,Zhezqazghan,Kazakstan,Family,2006,R,English             ,131
15624,554.0,Olvera,Gujarat,Rajkot,India,Family,2006,R,English             ,689
15625,520.0,Westmoreland,Khanh Hoa,Nha Trang,Vietnam,Family,2006,R,English             ,1567
15626,340.0,Newsom,Hanoi,Hanoi,Vietnam,Family,2006,R,English             ,1064
15627,154.0,Grant,Shanxi,Yuncheng,China,Family,2006,R,English             ,816
15628,399.0,Isom,Punjab,Okara,Pakistan,Family,2006,R,English             ,667
15629,5.0,Brown,Nantou,Nantou,Taiwan,Family,2006,R,English             ,694
15630,580.0,Grey,Central Mindanao,Iligan,Philippines,Family,2006,R,English             ,669
15631,534.0,Jung,Uttar Pradesh,Amroha,India,Family,2006,R,English             ,984
15632,229.0,Nguyen,Gois,Anpolis,Brazil,Family,2006,R,English             ,999
15633,566.0,Mena,Tokat,Tokat,Turkey,Family,2006,R,English             ,1009
15634,375.0,Selby,East Kasai,Mwene-Ditu,"Congo, The Democratic Republic of the",Family,2006,R,English             ,1964
15635,568.0,Henning,Anzotegui,Barcelona,Venezuela,Family,2006,R,English             ,330
15636,395.0,Turpin,al-Qadarif,al-Qadarif,Sudan,Family,2006,R,English             ,1280
15637,207.0,Castillo,Kitaa,Nuuk,Greenland,Games,2006,R,English             ,503
15638,550.0,Brownlee,Zhejiang,Zhoushan,China,Games,2006,R,English             ,1409
15639,339.0,Perryman,Henan,Xinxiang,China,Games,2006,R,English             ,22
15640,205.0,Carr,Alto Paran,Ciudad del Este,Paraguay,Games,2006,R,English             ,171
15641,69.0,Gray,Bchar,Bchar,Algeria,Games,2006,R,English             ,922
15642,120.0,Ortiz,Risaralda,Dos Quebradas,Colombia,Games,2006,R,English             ,1752
15643,486.0,Talbert,Coahuila de Zaragoza,Acua,Mexico,Games,2006,R,English             ,1978
15644,462.0,Sherrod,Irkutsk,Usolje-Sibirskoje,Russian Federation,Games,2006,R,English             ,259
15645,404.0,Scroggins,Saitama,Omiya,Japan,Games,2006,R,English             ,22
15646,190.0,Weaver,Tabora,Tabora,Tanzania,Games,2006,R,English             ,1155
15647,138.0,Warren,Inner Mongolia,Hohhot,China,Games,2006,R,English             ,467
15648,249.0,Medina,Tianjin,Tianjin,China,Games,2006,R,English             ,1043
15649,213.0,Williamson,Taizz,Taizz,Yemen,Games,2006,R,English             ,1155
15650,527.0,Meehan,Mogiljov,Mogiljov,Belarus,Games,2006,R,English             ,259
15651,387.0,Schilling,Shaba,Lubumbashi,"Congo, The Democratic Republic of the",Games,2006,R,English             ,1824
15652,524.0,Ely,West Java,Purwakarta,Indonesia,Games,2006,R,English             ,743
15653,405.0,Schofield,Buenos Aires,Tandil,Argentina,Games,2006,R,English             ,649
15654,481.0,Devore,Mwanza,Mwanza,Tanzania,Games,2006,R,English             ,1264
15655,11.0,Anderson,Kanagawa,Sagamihara,Japan,Games,2006,R,English             ,938
15656,191.0,Greene,Rostov-na-Donu,Novoterkassk,Russian Federation,Games,2006,R,English             ,1297
15657,351.0,Foust,Krasnojarsk,Zeleznogorsk,Russian Federation,Games,2006,R,English             ,1673
15658,319.0,Weiner,Mxico,San Felipe del Progreso,Mexico,Games,2006,R,English             ,1811
15659,128.0,Tucker,Slaskie,Jastrzebie-Zdrj,Poland,Games,2006,R,English             ,1752
15660,322.0,Morrissey,Buenos Aires,Baha Blanca,Argentina,Travel,2006,R,English             ,1056
15661,372.0,Mackenzie,East Java,Probolinggo,Indonesia,Travel,2006,R,English             ,1343
15662,397.0,Schrader,Krasnojarsk,Atinsk,Russian Federation,Travel,2006,R,English             ,184
15663,374.0,Hurtado,Pernambuco,Vitria de Santo Anto,Brazil,Travel,2006,R,English             ,299
15664,398.0,Meek,Rio Grande do Sul,Bag,Brazil,Travel,2006,R,English             ,1006
15665,92.0,Simmons,Gois,Goinia,Brazil,Travel,2006,R,English             ,1590
15666,159.0,Hawkins,North Austria,Linz,Austria,Travel,2006,R,English             ,726
15667,499.0,Outlaw,Apulia,Brindisi,Italy,Travel,2006,R,English             ,1744
15668,527.0,Meehan,Mogiljov,Mogiljov,Belarus,Travel,2006,R,English             ,376
15669,137.0,Kennedy,Gelderland,Apeldoorn,Netherlands,Travel,2006,R,English             ,1056
15670,245.0,Day,Kyonggi,Uijongbu,South Korea,Travel,2006,R,English             ,1318
15671,496.0,Wren,Shandong,Rizhao,China,Travel,2006,R,English             ,1509
15672,459.0,Collazo,Esfahan,Qomsheh,Iran,Comedy,2006,R,English             ,457
15673,358.0,Marlow,Jharkhand,Ranchi,India,Comedy,2006,R,English             ,1923
15674,348.0,Quintanilla,Taipei,Hsichuh,Taiwan,Comedy,2006,R,English             ,1560
15675,579.0,Larue,Ninawa,Mosul,Iraq,Comedy,2006,R,English             ,40
15676,324.0,Coy,Henan,Yuzhou,China,Comedy,2006,R,English             ,172
15677,12.0,Thomas,Haryana,Yamuna Nagar,India,Comedy,2006,R,English             ,1967
15678,479.0,Hite,Ohio,Akron,United States,Comedy,2006,R,English             ,699
15679,243.0,Burke,Tucumn,San Miguel de Tucumn,Argentina,Comedy,2006,R,English             ,1646
15680,281.0,Obrien,Fujian,Fuzhou,China,Comedy,2006,R,English             ,1545
15681,62.0,Cooper,Missouri,Saint Louis,United States,Drama,2006,NC-17,English             ,1692
15682,113.0,Fisher,Sucre,Cuman,Venezuela,Drama,2006,NC-17,English             ,1197
15683,539.0,Bolin,Carabobo,Valencia,Venezuela,Drama,2006,NC-17,English             ,380
15684,54.0,Rogers,Yamaguchi,Iwakuni,Japan,Drama,2006,NC-17,English             ,1835
15685,46.0,Campbell,Moscow (City),Moscow,Russian Federation,Drama,2006,NC-17,English             ,931
15686,51.0,Stewart,California,Fontana,United States,Drama,2006,NC-17,English             ,611
15687,216.0,Meyer,Gois,Aparecida de Goinia,Brazil,Drama,2006,NC-17,English             ,1420
15688,66.0,Ward,Skne ln,Malm,Sweden,Drama,2006,NC-17,English             ,818
15689,90.0,Washington,Guangdong,Meixian,China,Drama,2006,NC-17,English             ,1759
15690,186.0,Fox,West Bengali,Haldia,India,Drama,2006,NC-17,English             ,864
15692,410.0,Irby,Ontario,Richmond Hill,Canada,Drama,2006,NC-17,English             ,550
15693,438.0,Lovelace,Copperbelt,Kitwe,Zambia,Drama,2006,NC-17,English             ,1231
15694,133.0,Henry,Coahuila de Zaragoza,Torren,Mexico,Drama,2006,NC-17,English             ,931
15695,555.0,Lombardi,KwaZulu-Natal,Chatsworth,South Africa,Drama,2006,NC-17,English             ,121
15696,465.0,Gandy,Jalisco,Zapopan,Mexico,Drama,2006,NC-17,English             ,824
15697,369.0,Wheat,Chihuahua,Jurez,Mexico,Drama,2006,NC-17,English             ,1912
15698,46.0,Campbell,Moscow (City),Moscow,Russian Federation,Drama,2006,NC-17,English             ,931
15699,139.0,Dixon,Ynlin,Touliu,Taiwan,Drama,2006,NC-17,English             ,1259
15700,488.0,Millard,Baja California Sur,La Paz,Mexico,Drama,2006,NC-17,English             ,121
15701,90.0,Washington,Guangdong,Meixian,China,Drama,2006,NC-17,English             ,1759
15702,400.0,Hardison,Texas,Dallas,United States,Drama,2006,NC-17,English             ,1197
15703,323.0,Mahan,Morelos,Cuautla,Mexico,Drama,2006,NC-17,English             ,1096
15704,354.0,Ngo,So Paulo,Santo Andr,Brazil,Drama,2006,NC-17,English             ,1674
15705,311.0,Trout,Kursk,Kursk,Russian Federation,Drama,2006,NC-17,English             ,1096
15706,184.0,Ruiz,Noord-Brabant,s-Hertogenbosch,Netherlands,Drama,2006,NC-17,English             ,1666
15707,84.0,Perry,Puebla,Atlixco,Mexico,Drama,2006,NC-17,English             ,621
15708,583.0,Thorn,England,Southampton,United Kingdom,Drama,2006,NC-17,English             ,1632
15709,550.0,Brownlee,Zhejiang,Zhoushan,China,Drama,2006,NC-17,English             ,1739
15710,207.0,Castillo,Kitaa,Nuuk,Greenland,Drama,2006,NC-17,English             ,1692
15711,378.0,Culpepper,Guangdong,Shenzhen,China,Music,2006,PG,English             ,356
15712,531.0,Waugh,Mie,Kuwana,Japan,Music,2006,PG,English             ,1755
15713,342.0,Martino,Roraima,Boa Vista,Brazil,Music,2006,PG,English             ,1883
15714,148.0,Hunt,Saint-Denis,Saint-Denis,Runion,Music,2006,PG,English             ,843
15715,282.0,Castro,Ponce,Ponce,Puerto Rico,Music,2006,PG,English             ,1958
15716,589.0,Herrmann,Loja,Loja,Ecuador,Music,2006,PG,English             ,1058
15717,400.0,Hardison,Texas,Dallas,United States,Music,2006,PG,English             ,1557
15718,534.0,Jung,Uttar Pradesh,Amroha,India,Music,2006,PG,English             ,1883
15719,220.0,Alvarez,Zanzibar West,Zanzibar,Tanzania,Music,2006,PG,English             ,257
15720,542.0,Tirado,Sumatera Selatan,Pangkal Pinang,Indonesia,Music,2006,PG,English             ,1206
15721,365.0,Schwarz,Okinawa,Okinawa,Japan,Music,2006,PG,English             ,1309
15722,371.0,Poulin,Southern Tagalog,Cabuyao,Philippines,Music,2006,PG,English             ,1755
15723,71.0,James,Eastern Visayas,Baybay,Philippines,Music,2006,PG,English             ,1267
15724,423.0,Casillas,Sawhaj,Sawhaj,Egypt,Music,2006,PG,English             ,1616
15725,536.0,Churchill,Kang-won,Tonghae,South Korea,Music,2006,PG,English             ,1365
15726,312.0,Rinehart,Tabuk,Tabuk,Saudi Arabia,Music,2006,PG,English             ,1896
15727,202.0,Gutierrez,Maharashtra,Bhusawal,India,Travel,2006,NC-17,English             ,1253
